Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:12650000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
12650000;2;01/02/2010;;1;1;1548,208;479,923;810,531;9;17;1;1;1;;0;990,9;836,92;735,001;713,203;630,25;799,713;1235,379;1452,547;1548,208;1332,18;969,939;727,701;597,763;544,721;528,909;516,456;479,923;497,566;497,566;573,661;604,418;606,644;747,245;886,882;951,944;1039,194;936,842;713,203;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/01/2010;;1;1;1503,436;210,577;714,748;25;5;1;1;1;;0;483,613;458,06;362,313;258,085;210,577;237,747;237,747;233,113;235,756;226,566;222,034;270,659;438,434;512,652;651,973;679,911;697,652;728,915;749,706;770,772;783,293;820,142;917,786;1301,659;1503,436;1409,113;1341,888;1377,767;1422,411;1382,694;1230,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2009;;1;1;1643,178;329,874;810,359;21;3;1;1;1;;0;413,173;347,105;329,874;396,157;490,101;421,805;387,773;409,743;441,973;519,317;685,8;667,037;724,063;868,316;901,6;996,525;1279,384;1328,952;1346,754;1607,693;1643,178;1317,681;1192,102;1039,194;1033,456;1131,544;1106,259;759,585;493,827;431,396;409,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2009;;1;1;894,896;273,49;475,118;8;2;1;1;1;;0;325,245;273,49;295,162;355,072;382,783;480,844;580,188;894,896;778,273;689,346;594,449;569,329;571,493;611,107;553,222;483,613;488,243;419,207;399,534;355,072;317,598;355,072;394,474;383,613;398,688;361,505;354,271;419,207;539,44;629,116;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/10/2009;;1;1;362,313;22,306;85,735;31;13;1;1;1;;0;34,141;30,45;28,18;26,472;25,754;24,812;25,754;27,442;26,955;26,713;25,754;23,887;22,306;23,203;25,993;25,517;27,198;30,965;31,224;28,928;29,684;38,028;69,813;101,611;163,081;190,305;237,747;336,093;286,402;301,071;362,313;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/09/2009;;1;1;111,233;25,046;47,974;2;26;1;1;1;;0;101,611;111,233;97,171;84,817;78,733;75,574;73,631;69,437;58,93;51,167;34,685;29,179;29,431;31,224;32,801;34,685;36,339;36,618;33,067;28,928;27,198;28,18;29,179;29,938;26,713;25,046;30,194;37,744;38,886;36,898;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/08/2009;;1;1;110,765;69,813;84,753;1;24;1;1;1;;0;110,765;103,412;98,493;96,732;94,985;94,118;93,254;94,118;95,857;94,551;89,834;88,147;85,644;83,993;81,141;78,733;77,541;75,966;74,405;73,631;72,86;72,092;71,329;69,813;72,86;82,358;85,23;83,174;81,141;76,752;74,405;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2009;;1;1;2097,401;641,64;1271,424;20;1;1;1;1;;0;641,64;685,8;765,791;831,74;889,549;920,497;989,496;1039,194;1101,824;1209,017;1301,659;1361,403;1481,282;1543,011;1639,613;1711,607;1848,64;1934,404;2020,036;2097,401;1977,001;1574,321;1417,417;1271,473;1187,509;1133,04;1040,631;951,944;882,888;692,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2009;;1;1;1508,57;429,645;832,658;17;29;1;1;1;;0;715,609;638,213;537,61;445,525;434,029;479,003;553,222;660,065;775,769;905,634;972,721;1024,877;1113,667;1193,635;1265,16;1356,512;1508,57;1257,291;1166,183;1112,184;1029,163;965,772;924,57;876,25;746,017;651,973;541,55;468,932;429,645;481,766;581,279;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2009;;1;1;1942,117;319,12;1035,501;23;13;1;1;1;;0;1749,988;1522,302;1379,408;1527,467;1389,277;1235,379;1092,981;866,997;746,017;686,981;560,711;416,616;319,12;347,898;453,565;558,567;655,435;753,403;873,601;981,092;1312,865;1768,406;1942,117;1595,359;1320,897;1143,536;971,33;822,713;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/01/2009;;1;1;1945,978;201,861;785,64;31;11;1;1;1;;0;863,045;900,257;713,203;571,493;465,295;411,457;355,873;300,329;269,248;234,432;201,861;269,248;310,035;353,472;403,773;474,413;523,144;591,143;678,735;747,245;821,427;896,235;951,944;1042,069;1212,104;1333,796;1432,423;1574,321;1682,634;1824,206;1945,978;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2008;;1;1;792,114;144,606;413,05;31;16;1;1;1;;0;746,017;655,435;607,758;532,768;498,503;467,112;431,396;363,932;333,754;313,806;278,479;255,329;225,916;200,629;171,558;144,606;150,47;176,16;211,206;249,177;295,898;330,648;385,275;436,67;474,413;514,552;556,426;612,226;667,037;725,275;792,114;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2008;;1;1;774,518;167,012;395,873;30;13;1;1;1;;0;454,462;432,273;392,794;362,313;346,313;321,411;292,228;275,623;242,423;216,27;196,957;180,233;167,012;199,402;242,423;277,763;302,556;278,479;247,142;415,754;436,67;458,06;492,895;528,909;554,289;635,933;685,8;716,814;748,475;774,518;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/10/2008;;1;1;566,09;180,233;350,055;29;8;1;1;1;;0;293,694;282,788;274,2;265,736;217,545;202,478;190,305;180,233;181,405;200,015;218,184;233,772;265,036;275,623;284,953;335,312;356,675;365,553;373,712;395,315;422,673;435,789;451,772;468,022;491,032;519,317;539,44;553,222;566,09;533,735;478,083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/09/2008;;1;1;360,698;48,268;184,401;27;3;1;1;1;;0;50,192;48,586;48,268;52,151;58,582;62,821;67,198;70,569;77,146;91,537;105,229;124,194;144,606;153,172;162,523;169,278;176,16;183,759;200,629;222,679;274,2;299,588;319,12;333,754;340,792;349,486;360,698;356,675;321,411;307,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/08/2008;;1;1;224,618;51,494;130,043;8;31;1;1;1;;0;171,558;179,065;187,316;192,108;199,402;213,731;222,679;224,618;211,836;200,629;188,509;172,13;162,523;154,803;149,933;133,201;110,765;102,961;95,421;83,993;74,017;67,568;65,724;65,358;62,821;60,684;59,629;58,235;55,154;53,476;51,494;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/07/2008;;1;1;;;;;;0;0;0;;0;62,463;67,198;70,949;74,017;77,146;79,532;82,766;86,474;92,823;97,611;104,773;108,905;112,64;106,601;91,537;85,644;70,191;64,265;58,582;56,856;64,265;69,437;75,966;83,583;94,118;110,765;139,888;146,195;152,63;161,409;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/06/2008;;1;1;224,618;50,841;116,206;17;30;1;1;1;;0;70,949;81,141;87,309;95,857;101,163;107,06;116,433;135,755;143,551;155,895;170,986;184,941;192,108;198,789;206,821;216,27;224,618;128,661;60,332;65,724;71,329;76,358;79,933;90,259;67,198;58,235;112,64;79,532;55,492;50,841;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/05/2008;;1;1;281,348;57,199;133,378;1;30;1;1;1;;0;281,348;227,868;220,747;215,635;211,836;209,949;203,714;198,177;191,506;175,004;164,2;154,258;137,814;118,834;113,583;109,833;105,685;100,715;97,171;93,685;90,259;86,891;83,583;80,335;77,146;70,949;67,568;64,628;60,684;57,199;63,903;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2008;;1;1;2061,523;321,411;887,398;8;23;1;1;1;;0;827,866;961,614;1252,58;1424,077;1598,879;1722,532;2023,97;2061,523;1764,715;1488,082;1233,821;1012,072;880,23;732,564;654,28;630,25;544,721;514,552;488,243;469,844;424,411;343,153;321,411;368,807;455,36;475,329;518,362;546,841;478,083;403,773;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2008;;1;1;1304,856;420,938;821,113;6;22;1;1;1;;0;818,858;884,218;950,566;1060,845;1179,871;1304,856;1173,778;1040,631;1009,237;979,694;945,065;908,328;855,168;775,769;731,346;690,529;650,821;587,846;532,768;494,761;457,159;420,938;496,63;655,435;720,434;764,547;830,448;898,915;942,32;936,842;755,873;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2008;;1;1;1998,464;431,396;968,625;1;22;1;1;1;;0;1998,464;1875,125;1637,832;1614,76;1532,64;1412,432;1287,319;1179,871;1056,498;999,344;919,141;846,021;770,772;748,475;726,487;698,843;660,065;617,831;546,841;515,503;468,932;431,396;483,613;582,371;727,701;905,634;1007,821;1009,237;829,156;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
12650000;2;01/01/2008;;1;1;1827,955;495,695;938,523;31;22;1;1;1;;0;635,933;684,62;725,275;753,403;778,273;857,79;916,432;957,464;815,012;695,274;658,906;836,92;1131,544;1212,104;1316,075;1218,291;983,889;873,601;767,035;720,434;582,371;495,695;496,63;648,52;768,279;940,949;1122,589;1328,952;1584,824;1759,186;1827,955;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2007;;1;1;1212,104;512,652;777,227;8;18;1;1;1;;0;692,9;722,853;834,328;916,432;1013,491;1095,925;1167,7;1212,104;1182,923;1047,829;983,889;897,575;763,305;702,42;651,973;575,832;514,552;512,652;545,781;561,785;597,763;637,072;653,126;662,385;663,547;669,369;700,034;725,275;741,111;767,035;681,086;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2007;;1;1;927,291;452,668;664,425;26;16;1;1;1;;0;759,585;733,782;714,406;700,034;675,216;660,065;641,64;622,334;583,464;542,606;524,103;506,97;492,895;475,329;453,565;452,668;490,101;532,768;643,929;683,442;730,13;760,824;824;880,23;904,288;927,291;822,713;753,403;732,564;708,401;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/10/2007;;1;1;774,518;70,191;321,873;31;1;1;1;1;;0;70,191;75,184;79,132;81,141;89,834;97,611;105,685;124,687;144,606;153,715;167,577;181,992;192,108;207,445;227,868;270,659;291,497;316,078;342,365;368,807;425,281;450,877;473,498;496,63;527,946;557,496;630,25;654,28;681,086;718,02;774,518;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/09/2007;;1;1;66,828;27,198;45,107;30;1;1;1;1;;0;27,198;28,928;29,684;30,965;31,746;31,746;31,746;31,746;32,801;33,871;35,232;36,06;36,898;38,599;40,335;45,448;50,192;51,167;53,143;55,492;56,172;56,856;57,199;57,889;58,582;59,279;60,332;62,463;64,628;66,828;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/08/2007;;1;1;25,754;6,441;11,289;31;23;1;1;1;;0;12,324;11,823;11,008;10,376;10,066;10,066;9,761;9,46;9,46;9,164;8,872;8,872;8,584;8,3;8,3;8,3;8,021;7,747;7,477;7,477;7,477;6,95;6,441;8,872;10,69;15,162;17,468;19,713;22,084;23,887;25,754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/07/2007;;1;1;48,586;12,494;25,464;1;30;1;1;1;;0;48,586;41,81;39,753;37,744;35,783;33,871;32,008;29,938;28,928;27,933;26,955;25,754;25,281;25,281;24,58;24,117;23,43;22,977;22,529;22,306;21,864;20,776;20,348;19,924;19,713;18,27;16,489;14,427;13,008;12,494;12,494;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/06/2007;;1;1;444,635;51,822;173,485;1;30;1;1;1;;0;444,635;362,313;341,578;319,883;300,329;284,953;269,953;231,139;214,999;205,575;198,177;189,107;178,482;167,012;155,895;148,86;139,368;118,834;111,701;105,229;97,611;90,684;84,817;78,335;70,949;66,459;62,105;58,582;55,154;51,822;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/05/2007;;1;1;1341,888;308,532;800,157;13;19;1;1;1;;0;595,553;651,973;684,62;728,915;755,873;824;901,6;1002,166;1062,296;1195,169;1260,436;1335,412;1341,888;1100,348;852,549;590,043;441,973;321,411;308,532;404,624;525,062;559,639;649,67;714,406;835,624;909,676;934,108;982,49;930,015;827,866;576,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2007;;1;1;1311,261;417,479;776,526;6;28;1;1;1;;0;904,288;1107,738;1204,393;1249,444;1288,908;1311,261;1240,059;1088,573;1007,821;935,475;880,23;784,55;724,063;683,442;630,25;558,567;537,61;506,97;477,164;520,273;573,661;637,072;703,614;754,638;650,821;510,754;435,789;417,479;455,36;515,503;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2007;;1;1;1047,829;453,565;684,967;21;11;1;1;1;;0;759,585;784,55;754,638;712,001;643,929;543,663;508,861;468,022;508,861;509,807;453,565;469,844;631,384;667,037;698,843;735,001;778,273;836,92;916,432;960,229;1047,829;971,33;906,98;816,293;714,406;640,496;526,023;483,613;492,895;587,846;704,809;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2007;;1;1;1839,224;468,932;952,67;1;20;1;1;1;;0;1839,224;1671,829;1627,164;1555,152;1472,803;1376,126;1343,509;1308,057;1254,149;1154,078;1118,124;1044,947;905,634;809,897;727,701;544,721;552,156;514,552;493,827;468,932;491,032;516,456;536,64;586,749;643,929;675,216;710,8;731,346;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/01/2007;;1;1;2327,192;322,176;1119,092;29;16;1;1;1;;0;983,889;1017,754;1046,388;1107,738;1247,878;1320,897;1216,743;1110,701;983,889;906,98;752,17;649,67;526,023;455,36;348,692;322,176;361,505;469,844;588,944;739,887;888,215;1037,758;1176,823;1295,277;1445,824;1751,826;2018,071;2272,842;2327,192;2314,596;2006,296;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2006;;1;1;953,323;245,789;521,881;31;3;1;1;1;;0;283,509;267,138;245,789;260,855;274,2;283,509;298,849;313,806;331,423;345,522;358,282;370,439;434,029;458,06;482,689;498,503;514,552;533,735;570,41;599,977;627,983;650,821;667,037;681,086;702,42;748,475;780,781;820,142;888,215;932,743;953,323;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2006;;1;1;958,846;112,17;497,336;11;1;1;1;1;;0;112,17;147,258;205,575;257,395;336,874;461,671;536,64;678,735;784,55;881,558;958,846;822,713;714,406;665,873;606,644;688,163;787,068;869,636;763,305;667,037;586,749;457,159;359,086;309,283;274,2;219,464;173,277;156,443;189,107;249,177;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/10/2006;;1;1;336,093;49,226;162,01;19;1;1;1;1;;0;49,226;55,832;61,038;65,724;71,329;76,752;83,174;87,309;91,965;98,051;105,229;155,349;196,348;246,465;275,623;286,402;301,813;318,359;336,093;269,953;245,789;229,828;216,908;202,478;192,108;167,012;141,976;118,834;104,319;90,684;80,335;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/09/2006;;1;1;36,898;6,693;11,878;30;24;1;1;1;;0;11,823;11,658;11,331;11,008;10,69;10,376;10,376;10,376;10,066;10,066;9,761;9,761;9,46;9,311;9,164;9,164;8,872;8,584;8,16;7,747;7,611;7,343;7,08;6,693;9,164;13,008;17,27;24,348;29,179;36,898;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/08/2006;;1;1;47,951;11,658;36,032;1;31;1;1;1;;0;47,951;47,951;47,319;47,005;46,692;46,379;46,068;45,757;44,832;44,832;44,219;43,915;41,81;41,513;40,922;40,628;40,044;40,044;39,463;39,463;36,618;34,685;30,707;26,713;22,306;19,713;17,468;14,977;13,008;12,324;11,658;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/07/2006;;1;1;85,23;17,073;46,08;1;20;1;1;1;;0;85,23;83,174;78,733;76,358;74,017;70,949;67,94;63,541;60,684;56,856;53,81;51,167;48,268;40,922;36,898;30,707;25,754;21,425;17,867;17,073;17,667;19,088;21,425;24,812;28,678;32,801;38,886;42,706;45,448;47,635;47,951;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/06/2006;;1;1;204,954;57,889;115,772;23;5;1;1;1;;0;59,629;59,279;58,582;58,582;57,889;57,889;60,684;64,265;68,687;72,86;76,358;87,728;93,254;105,685;110,765;130,67;147,791;154,258;159,193;168,71;181,992;195,132;204,954;195,739;177,9;170,416;153,172;141,976;108,442;90,684;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/05/2006;;1;1;355,072;59,98;152,438;1;30;1;1;1;;0;355,072;344,732;336,093;326,784;272,781;249,177;220,105;212,467;204,954;196,957;186,127;172,13;158,641;145,664;104,319;98,493;91,965;87,728;79,933;79,532;89,834;99,379;92,393;79,933;69,437;65,724;63,181;61,038;61,038;59,98;59,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2006;;1;1;1216,743;371,256;809,695;7;30;1;1;1;;0;972,721;1000,754;1060,845;1094,453;1149,555;1185,979;1216,743;1104,78;985,29;940,949;917,786;865,679;768,279;728,915;702,42;738,664;844,718;1003,578;894,896;731,346;676,388;657,748;639,354;587,846;550,027;512,652;481,766;464,388;441,087;371,256;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2006;;1;1;1330,566;336,874;792,122;27;17;1;1;1;;0;912,375;942,32;967,16;1016,332;996,525;961,614;897,575;767,035;706,005;657,748;581,279;509,807;479,003;426,152;369,622;354,271;336,874;369,622;478,083;548,964;651,973;763,305;892,221;958,846;1097,399;1209,017;1330,566;1260,436;1190,57;1012,072;911,025;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2006;;1;1;1623,616;561,785;1092,563;18;25;1;1;1;;0;915,079;835,624;753,403;732,564;712,001;755,873;851,242;1106,259;1325,727;1385,984;1464,347;1501,726;1541,28;1479,584;1345,131;1312,865;1407,455;1623,616;1508,57;1394,223;1157,099;967,16;839,515;674,045;561,785;714,406;834,328;890,885;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/01/2006;;1;1;1036,323;322,942;703,159;27;12;1;1;1;;0;827,866;738,664;694,086;661,224;596,657;534,702;496,63;471,669;446,415;404,624;357,478;322,942;352,673;408,888;463,481;509,807;555,357;689,346;790,851;880,23;911,025;932,743;953,323;972,721;996,525;1016,332;1036,323;945,065;908,328;945,065;976,902;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2005;;1;1;1047,829;451,772;747,846;4;21;1;1;1;;0;969,939;989,496;1017,754;1047,829;1012,072;976,902;939,579;904,288;861,73;793,378;754,638;722,853;688,163;663,547;630,25;583,464;540,494;517,409;502,258;479,923;451,772;478,083;511,703;555,357;643,929;709,6;755,873;818,858;872,279;898,915;890,885;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2005;;1;1;1025,54;85,79;441,313;30;1;0;0;1;;0;91,081;146,95;188,2;244,38;299,1;329,7;344,1;310,8;236,24;199,08;187,56;178,6;180,52;206,12;255,48;278,42;302,7;347,7;399,05;474,1;524,4;577,64;670,66;716,38;772,6;834,7;955,48;975,64;992,92;1019,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12650000;2;01/10/2005;;1;1;348,6;8,09;101,825;23;1;0;0;1;;0;9;11,55;14,464;16,649;18,834;20,473;23,022;25,025;34,98;40,56;43,66;47,07;49,86;52,96;55,44;72,359;89,86;123,85;155,56;189,48;231,06;285,08;335,1;323,4;261,4;182,44;136,5;88,639;72,766;66,661;78,871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12650000;2;01/09/2005;;1;1;21,565;11,732;15,028;27;8;0;0;1;;0;15,374;14,646;14,646;14,281;14,099;13,553;13,007;11,732;11,732;12,278;13,371;14,099;14,464;15,192;15,556;16,467;15,92;14,646;13,553;12,096;13,371;15,01;16,467;17,923;18,834;20,291;21,383;18,652;15,01;13,189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12650000;2;01/08/2005;;1;1;17,195;11,004;13,33;4;23;0;0;1;;0;14,646;16,467;15,192;15,738;15,738;15,374;15,01;13,917;13,371;13,007;12,825;12,825;12,642;12,278;12,096;12,096;12,825;12,278;12,278;11,914;11,914;11,732;11,186;11,004;11,004;11,732;13,189;13,917;14,464;15,192;15,374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12650000;2;01/06/2005;;1;1;106,601;23,43;65,269;1;30;1;1;1;;0;106,601;100,715;98,493;91,537;86,891;92,393;98,051;93,254;85,644;81,141;78,335;76,358;74,405;71,329;67,94;66,091;62,821;59,98;57,199;55,154;51,494;48,586;41,217;38,599;34,958;32,801;29,938;27,442;25,281;23,43;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/05/2005;;1;1;620,081;112,17;401,285;1;31;1;1;1;;0;620,081;552,156;550,027;529,872;510,754;501,318;491,963;481,766;473,498;466,203;472,583;442,859;434,029;427,024;420,938;438,434;450,877;466,203;476,246;482,689;454,462;412,314;373,712;327,556;260,162;193,92;175,582;152,089;152,089;136,268;112,17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2005;;1;1;780,781;430,52;583,078;28;17;1;1;1;;0;754,638;721,643;691,714;677,561;660,065;640,496;625,72;611,107;552,156;537,61;521,229;499,44;487,316;470,756;458,06;445,525;430,52;445,525;458,06;470,756;483,613;497,566;515,503;584,558;643,929;674,045;724,063;780,781;748,475;679,911;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2005;;1;1;1695,281;778,273;1214,834;7;31;1;1;1;;0;1325,727;1340,268;1363,035;1467,726;1556,89;1630,716;1695,281;1677,228;1677,228;1496,603;1343,509;1309,659;1287,319;1268,315;1233,821;1213,65;1185,979;1163,151;1142,034;1098,873;1057,946;1027,733;1003,578;975,508;942,32;923,212;904,288;884,218;863,045;822,713;778,273;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2005;;1;1;2061,523;445,525;1127,139;24;1;1;1;1;;0;445,525;468,022;485,463;503,199;526,023;542,606;566,09;623,462;649,67;716,814;763,305;815,012;898,915;1003,578;1100,348;1198,24;1293,683;1361,403;1489,784;1482,981;1659,266;1759,186;1917,104;2061,523;1980,896;1880,824;1761,028;1605,928;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
