Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:13180000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
13180000;2;01/08/2007;;1;1;95,821;68,28;80,477;1;20;1;1;1;;0;95,821;94,495;91,88;92,746;94,936;95,821;92,746;87,627;82,695;80,298;79,117;74,884;73,01;71,166;71,166;70,438;69,714;69,714;68,995;68,28;68,28;68,28;68,28;69,714;70,438;74,884;87,627;93,618;93,618;90,163;84,318;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2007;;1;1;136,348;91,88;103,929;1;18;1;1;1;;0;136,348;133,022;130,835;130,835;130,835;119,221;108,302;103,563;100,786;100,786;100,786;99,416;100,328;104,5;101,706;99,416;97,159;91,88;93,618;96,266;97,159;95,378;95,378;94,495;93,618;93,618;91,88;92,746;94,495;96,266;97,159;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2007;;1;1;743,771;130,835;289,733;1;24;1;1;1;;0;743,771;695,801;628,462;585,541;550,114;493,799;445,003;402,856;381,703;359,181;338,556;302,466;262,936;210,218;189,433;163,035;149,599;146,65;144,318;142,011;138,031;136,348;133,022;130,835;130,835;131,925;136,348;137,469;139,728;142,011;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2007;;1;1;1533,441;491,216;1021,759;26;8;1;1;1;;0;1356,303;1220,898;1107,733;860,867;684,533;625,438;548,727;491,216;792,086;1381,467;1299,565;1270,588;1197,689;1120,935;1047,464;941,294;898,581;804,476;740,395;937,357;1047,464;894,762;820,591;1018,15;1333,913;1533,441;1437,896;1326,503;1197,689;937,357;799,151;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2007;;1;1;2957,501;788,569;1719,923;5;25;1;1;1;;0;1511,861;1655,724;2253,189;2740,266;2957,501;2857,496;2604,019;2600,192;2539,469;2153,644;1678,619;1464,035;1599,382;1412,064;1156,641;1129,793;1412,064;1577,2;1719,179;1566,185;1263,41;985,31;894,762;842,404;788,569;824,201;997,542;2270,649;2370,061;1772,261;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2007;;1;1;3246,832;1034,834;1808,456;22;18;1;1;1;;0;1577,2;1361,312;1351,307;1371,365;1401,816;1621,766;2228,892;2040,644;1832,481;1585,495;1193,082;1125,359;1336,389;1881,607;1684,375;1376,41;1193,082;1034,834;1094,633;2001,706;2979,194;3246,832;3231,607;2964,722;2630,906;2208,202;1863,086;1802,207;1684,375;1593,818;1563,439;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2007;;1;1;3616,821;710,465;1967,732;25;2;1;1;1;;0;771,136;710,465;835,091;1931,585;2027,61;1802,207;1517,238;1081,634;977,209;1506,498;1772,261;2146,887;1944,213;1796,192;1698,82;1152,138;1197,689;1655,724;1838,576;2457,496;2878,755;3096,472;3292,759;3520,118;3616,821;3456,506;2569,714;1844,683;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/2007;;1;1;3698,586;762,515;1918,912;26;1;1;1;1;;0;762,515;941,294;1143,166;1188,486;2040,644;2623,206;2450,13;1802,207;1077,324;2153,644;2291,718;2113,308;1742,641;1406,934;1112,122;1386,536;2027,61;2119,996;1838,576;1412,064;1156,641;1479,866;2119,996;2907,245;3393,574;3698,586;3424,955;2716,587;2377,268;1517,238;1060,194;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2006;;1;1;1366,333;506,849;887,727;5;13;1;1;1;;0;566,939;687,74;965,14;1174,77;1366,333;1356,303;1081,634;868,325;747,156;640,652;584,096;539,08;506,849;737,03;846,075;713,751;710,465;1138,697;1297,134;1039,033;866,457;887,156;908,175;872,07;771,136;864,591;953,168;1003,696;1001,642;927,563;896,67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2006;;1;1;2021,114;188,052;863,395;17;3;1;1;1;;0;269,856;231,646;188,052;280,457;427,109;477,165;543,201;648,349;707,189;898,581;1011,939;1140,93;1294,706;1495,808;1644,354;1808,236;2021,114;1863,086;1557,957;1341,349;1112,122;937,357;760,799;613,437;489,927;446,213;379,519;408,547;429,467;473,379;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2006;;1;1;906,251;101,706;440,531;18;1;1;1;1;;0;101,706;104,5;110,724;115,673;124,413;113,676;109,267;113,676;128,671;207,267;347,739;604,536;715,398;809,825;860,867;892,857;902,411;906,251;894,762;733,674;643,724;584,096;505,534;438,985;434,209;422,418;410,837;381,703;339,568;303,407;294,086;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2006;;1;1;104,031;64,782;80,436;20;9;1;1;1;;0;67,571;67,571;66,867;66,867;66,867;65,472;65,472;65,126;64,782;64,782;64,782;65,126;68,28;71,9;74,131;91,88;91,88;96,712;99,871;104,031;100,786;92,746;91,019;90,163;88,467;85,137;86,792;91,88;97,608;98,509;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2006;;1;1;191,518;68,28;108,723;9;30;1;1;1;;0;75,643;85,962;116,176;109,267;100,786;121,281;146,65;177,898;191,518;175,911;170,684;166,194;166,194;162,408;122,84;117,185;98,962;83,504;81,891;81,891;81,891;81,891;78,726;74,884;74,131;73,382;73,01;72,639;70,438;68,28;68,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2006;;1;1;126,53;74,131;87,745;1;22;1;1;1;;0;126,53;123,363;122,319;119,734;118,71;106,866;102,632;96,266;91,019;87,627;85,137;83,099;82,292;81,891;81,092;77,948;77,174;75,643;75,643;77,174;76,406;74,131;75,643;76,406;75,643;75,643;75,643;75,643;74,507;74,131;74,131;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2006;;1;1;554,289;56,868;206,538;16;6;1;1;1;;0;103,563;99,871;83,504;70,438;60,741;56,868;59,431;71,166;90,163;115,172;188,742;317,747;401,724;473,379;545,959;554,289;416,601;323,605;295,009;268,115;249,446;211,704;184,626;162,408;155,005;137,469;129,209;126,53;118,201;125,469;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2006;;1;1;324,588;123,363;182,221;1;21;1;1;1;;0;324,588;304,35;295,009;268,985;256,133;257,823;241,248;219,235;204,343;191,518;183,268;177,898;173,285;166,194;157,447;149,007;145,481;136,348;129,209;126,53;123,363;123,363;127,597;124,413;131,379;142,586;170,038;166,831;161,782;142,011;127,597;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2006;;1;1;1616,151;329,532;707,96;15;2;1;1;1;;0;442,589;329,532;348,769;358,131;379,519;595,72;757,373;1098,988;941,294;707,189;703,923;1005,752;1361,312;1495,808;1616,151;1401,816;1120,935;1005,752;750,552;628,462;575,476;547,342;470,866;424,759;383,894;375,177;360,234;349,801;353,95;347,739;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2006;;1;1;1081,634;453,518;697,559;12;11;1;1;1;;0;771,136;785,062;726,994;637,59;628,462;569,775;541,825;631,495;569,775;465,866;453,518;1081,634;707,189;598,649;619,419;879,592;981,254;1060,194;953,168;723,668;589,889;604,536;730,329;842,404;771,136;771,136;730,329;633,015;473,379;547,342;544,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2006;;1;1;2187,638;528,192;1292,843;21;9;1;1;1;;0;1183,902;981,254;838,742;806,256;979,23;723,668;594,259;595,72;528,192;581,213;1018,15;1490,481;1650,033;1406,934;1495,808;1742,641;1972,823;2040,644;2106,633;2170,598;2187,638;1772,261;1517,238;1386,536;1147,646;1105,543;1165,682;1009,874;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/2006;;1;1;1627,394;386,094;849,151;25;3;1;1;1;;0;403,99;399,466;386,094;601,588;592,8;512,131;390,518;473,379;581,213;601,588;628,462;681,336;617,92;581,213;949,199;1098,988;1085,956;1391,618;1549,756;1435,299;1371,365;1081,634;917,836;1346,322;1627,394;1469,299;1143,166;601,588;458,431;610,461;733,674;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2005;;1;1;750,552;153,793;324,963;28;20;1;1;1;;0;254,451;212,449;177,898;276,894;383,894;321,645;252,775;214,696;210,218;337,545;413,137;331,524;327,549;252,775;211,704;172,632;266,382;230,857;197,151;153,793;159,915;228,501;276,894;359,181;424,759;603,061;656,107;750,552;539,08;451,075;424,759;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2005;;1;1;512,131;155,613;286,967;22;19;1;1;1;;0;214,696;198,576;207,267;339,568;318,719;241,248;200,008;173,939;156,223;175,252;192,917;173,285;164,926;162,408;239,63;256,977;226,161;183,268;155,613;289,496;424,759;512,131;478,431;440,184;455,971;473,379;427,109;389,409;366,589;370,867;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2005;;1;1;269,856;77,174;176,1;25;2;1;1;1;;0;78,726;77,174;78,726;82,695;88,467;90,59;99,871;105,442;112,194;116,176;117,185;128,671;159,915;184,626;207,267;227,72;248,618;262,936;233,229;201,446;185,992;175,911;177,898;223,837;269,856;264,655;251,107;246,145;241,248;257,823;262,936;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2005;;1;1;86,792;67,571;78,446;21;7;1;1;1;;0;74,131;74,507;75,643;74,131;74,131;70,438;67,571;70,075;81,092;77,174;73,382;75,263;77,948;81,092;82,695;81,092;78,726;77,948;76,406;84,318;86,792;85,962;84,318;83,504;83,504;82,695;80,298;80,298;79,51;78,726;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2005;;1;1;83,504;60,083;67,037;20;5;1;1;1;;0;64,096;61,402;60,741;60,741;60,083;60,083;61,402;61,402;60,083;64,096;63,756;63,416;63,756;64,096;62,74;66,867;68,28;76,406;81,891;83,504;76,406;71,9;70,438;68,995;68,28;68,28;68,28;68,28;68,28;69,714;70,438;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2005;;1;1;202,168;65,472;90,113;1;31;1;1;1;;0;202,168;171,332;110,237;90,163;88,046;87,209;86,376;85,137;84,727;83,91;85,962;87,627;90,163;91,449;91,449;89,737;87,627;85,137;82,695;81,891;80,298;79,51;78,336;76,406;76,024;75,643;74,884;74,884;74,884;74,131;65,472;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2005;;1;1;383,894;90,59;210,755;5;22;1;1;1;;0;362,344;367,656;364,463;374,096;383,894;356,037;322,624;305,294;287,673;274,241;235,616;219,998;207,267;194,322;181,915;163,035;140,867;119,734;105,916;100,786;91,88;90,59;92,746;96,266;101,706;106,39;105,442;133,573;212,449;223,837;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2005;;1;1;610,461;343,638;437,314;4;24;1;1;1;;0;550,114;552,895;598,649;610,461;600,117;571,197;558,485;545,959;533,618;492,506;458,431;438,985;416,601;396,095;379,519;366,589;363,402;396,095;414,289;393,858;382,797;370,867;353,95;343,638;345,684;347,739;348,769;369,794;353,95;348,769;352,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2005;;1;1;1193,082;561,294;770,153;1;30;1;1;1;;0;1193,082;1181,615;1092,459;1060,194;1018,15;923,664;885,261;797,38;757,373;708,826;659,226;640,652;725,33;757,373;713,751;673,385;628,462;642,187;681,336;737,03;757,373;793,848;755,664;707,189;668,643;628,462;598,649;585,541;571,197;561,294;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2005;;1;1;1678,619;636,063;1146,591;13;29;1;1;1;;0;1384;1424,942;1448,315;1386,536;1419,781;1519,93;1450,927;1306,876;1328,97;1381,467;1506,498;1566,185;1678,619;1517,238;1188,486;1331,44;1417,206;1047,464;953,168;781,565;753,957;733,674;726,994;846,075;779,821;737,03;684,533;665,495;636,063;870,197;1070,879;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2005;;1;1;3030,176;1319,121;2158,731;10;26;1;1;1;;0;1979,218;2180,812;2516,938;2623,206;2201,334;2008,162;2391,726;2885,173;2878,755;3030,176;2836,329;2221,981;2030,864;2274,152;2604,019;2740,266;2577,311;2194,479;2099,972;1976,018;1887,808;1754,45;1588,266;1469,299;1471,936;1319,121;1338,868;1363,821;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
13180000;2;01/01/2005;;1;1;4627,689;1790,189;3097,914;8;22;1;1;1;;0;2857,496;3015,558;3504,151;3385,756;3798,128;4274,422;4229,751;4627,689;4310,359;4566,887;4419,231;4062,512;3657,569;3520,118;3315,865;2871,658;2573,511;2472,269;2539,469;2341,374;2153,644;1790,189;2696,957;2844,432;2724,465;2487,101;2305,835;2330,675;2291,718;2103,301;1963,256;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2004;;1;1;3409,243;1670,01;2192,312;29;18;1;1;1;;0;1998,483;1808,236;1781,21;2047,181;2153,644;1925,291;1695,925;1887,808;2133,414;1998,483;1950,547;1875,42;1784,2;1900,249;1863,086;1805,22;1722,101;1670,01;1672,876;1678,619;1982,42;2140,143;2014,631;2554,562;2914,394;3115,038;3354,588;3323,589;3409,243;3100,18;2700,875;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2004;;1;1;2362,868;177,898;950,251;25;15;1;1;1;;0;403,99;350,836;362,344;405,126;400,594;668,643;792,086;689,347;592,8;397,217;289,496;251,107;239,63;205,802;177,898;281,353;399,466;619,419;781,565;786,814;949,199;1242,035;1549,756;2113,308;2362,868;2228,892;2242,755;2309,373;2327,115;2086,692;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2004;;1;1;498,992;105,442;344,863;21;3;1;1;1;;0;139,728;122,319;105,442;112,194;115,172;130,835;147,237;170,684;247,792;295,009;472,122;497,691;448,639;440,184;467,113;464,622;460,901;452,295;451,075;482,244;498,992;446,213;427,109;443,795;443,795;377,344;362,344;335,53;383,894;362,344;386,094;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2004;;1;1;166,194;85,962;112,681;14;1;1;1;1;;0;85,962;89,312;91,88;92,313;90,59;90,163;89,737;88,889;103,563;110,237;127,597;130,835;144,318;166,194;166,194;151,387;126,53;131,925;139,161;140,296;133,022;114,672;102,632;94,495;91,019;88,467;86,792;91,019;104,031;117,185;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2004;;1;1;99,871;75,263;86,957;1;26;1;1;1;;0;99,871;98,058;95,378;97,608;88,467;93,182;91,449;89,312;88,467;89,312;97,608;98,962;92,746;87,627;86,792;84,318;81,092;81,491;77,948;83,099;81,491;78,336;77,174;77,174;76,789;75,263;79,904;86,376;86,792;86,792;86,792;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2004;;1;1;171,332;104,031;147,908;21;31;1;1;1;;0;146,65;151,387;150,194;148,415;150,79;150,79;139,728;130,835;135,79;134,125;137,469;134,678;149,007;167,469;167,469;158,678;154,398;156,834;155,613;153,793;171,332;162,408;158,678;153,793;158,678;162,408;157,447;152,587;122,319;107,344;104,031;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2004;;1;1;197,863;124,413;156,361;7;2;1;1;1;;0;138,595;124,413;145,481;151,986;167,469;192,917;197,863;188,742;175,252;170,684;164,926;162,408;158,678;154,398;153,793;153,793;151,986;147,825;144,318;147,825;144,318;144,899;147,237;150,194;149,007;153,793;156,834;150,79;152,587;147,825;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2004;;1;1;256,977;102,169;166,406;5;17;1;1;1;;0;189,433;146,65;185,308;246,145;256,977;226,161;218,475;221,528;179,231;121,799;180,57;195,733;157,447;157,447;133,022;119,734;102,169;109,751;123,363;159,296;168,109;173,285;184,626;173,285;148,415;139,728;125,469;153,189;170,684;146,65;144,899;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2004;;1;1;2780,03;90,163;870,321;4;25;1;1;1;;0;2330,644;2523,29;2616,286;2780,03;2524,434;1869,246;1464,035;1328,97;1039,033;894,762;827,82;572,621;520,121;595,72;522,802;441,386;375,177;323,605;306,241;291,326;226,161;190,127;218,475;135,234;90,163;153,189;237,216;251,94;220,762;238,824;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2004;;1;1;2234,621;447,773;1036,719;27;16;1;1;1;;0;491,745;499,31;565,016;554,181;569,111;623,938;739,418;742,614;768,47;527,632;476,818;573,224;665,144;644,347;585,666;447,773;726,717;733,052;567,744;486,739;758,713;1104,137;1567,5;1819,344;1949,379;2146,937;2234,621;2182,969;2040,95;2143,95;2201,118;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2004;;1;1;1237,927;376,581;700,359;21;27;1;1;1;;0;565,016;388,49;499,31;447,773;491,745;570,48;635,553;837,119;1116,299;1104,137;711,023;695,529;736,231;849,187;703,251;548,81;447,773;573,224;638,477;882,454;1237,927;1116,299;1114,266;808,235;635,553;437,157;376,581;584,275;558,23;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
13180000;2;01/01/2004;;1;1;2397,047;412,967;1195,014;7;24;1;1;1;;0;1486,815;1718,051;1876,792;2035,154;2123,111;2299,409;2397,047;1893,399;1508,571;1723,298;1617,625;1346,497;1048,417;1225,001;1346,497;1417,973;1326,152;1207,89;1290,433;971,745;737,823;465,8;474,356;412,967;431,324;491,745;415,236;447,773;452,539;412,967;443,036;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/12/2003;;1;1;1072,089;135,441;493,472;20;4;1;1;1;;0;145,65;141,997;138,994;135,441;140,19;161,462;168,725;214,774;247,762;350,32;435,987;454,934;476,818;532,881;522,414;514,644;429,004;703,251;859,611;1072,089;1036,698;784,896;527,632;422,087;556,878;739,418;749,029;481,763;452,539;659,162;1040,596;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/11/2003;;1;1;551,492;98,884;228,465;5;15;1;1;1;;0;207,902;244,421;320,272;438,329;551,492;462,161;371,239;275,455;210,178;134,268;107,906;100,356;105,861;111,017;98,884;105,861;104,848;114,18;116,318;194,55;300,175;318,325;226,522;200,42;266,615;308,694;279,039;231,324;185,23;162,115;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/10/2003;;1;1;291,796;126,228;199,416;13;2;1;1;1;;0;129,638;126,228;135,441;143,816;146,264;141,393;137,803;128,496;129,638;135,441;188,783;279,039;291,796;279,039;279,039;279,039;266,615;236,186;218,649;218,649;218,649;211,704;200,42;197,472;215,546;215,546;207,902;198,943;209,418;217,094;198,207;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/09/2003;;1;1;129,638;53,465;80,015;27;1;1;1;1;;0;53,465;60,158;66,544;68,889;67,711;66,932;68,102;68,102;68,495;70,479;80,039;95,979;77,053;76,213;75,378;75,378;79,608;84,866;84,42;82,651;82,212;77,9;77,053;76,213;75,795;100,356;129,638;112,066;98,884;99,864;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/08/2003;;1;1;94,071;47,548;60,483;6;26;1;1;1;;0;67,321;59,794;69,285;76,632;89,86;94,071;62,742;67,711;65,39;61,257;61,257;60,523;60,523;60,523;59,07;59,07;59,07;59,07;59,07;59,07;56,577;54,147;53,805;52,45;49,8;47,548;49,15;49,15;49,475;50,127;51,447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/07/2003;;1;1;143,208;77,053;109,617;1;31;1;1;1;;0;143,208;140,19;134,854;133,684;135,441;137,803;136,029;133,684;127,359;121,765;117,396;115,246;108,938;108,421;105,354;102,837;100,356;96,942;95,022;104,343;106,37;104,848;98,396;104,848;95,5;89,399;83,976;81,775;79,608;77,476;77,053;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/06/2003;;1;1;424,385;85,313;240,442;7;2;1;1;1;;0;103,337;85,313;165,401;276,348;280,841;410,706;424,385;402,848;381,967;361,737;339,118;322,226;295,503;270,131;251,129;234,558;222,565;224,143;214,004;203,393;197,472;175,492;160,162;159,514;156,938;163,425;185,937;201,161;172,767;170,739;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/05/2003;;1;1;273,673;20,024;72,471;5;21;1;1;1;;0;101,84;100,849;100,356;88,939;273,673;255,376;94,546;85,761;94,546;85,313;76,632;59,07;39,998;41,154;47,231;33,72;28,063;23,633;20,215;21,986;20,024;21,986;28,297;33,72;54,835;66,544;52,114;46,288;62,742;85,313;101,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/04/2003;;1;1;1120,37;81,775;504,2;6;29;1;1;1;;0;535,516;578,734;715,71;903,854;1076,065;1120,37;998,191;758,713;692,455;650,249;433,652;377,654;465,8;531,566;481,763;531,566;456,134;556,878;486,739;565,016;432,487;330,112;296,434;291,796;251,975;223,353;118,479;90,322;81,775;92,655;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
13180000;2;01/03/2003;;1;1;1762,945;438,329;888,654;11;31;1;1;1;;0;714,145;707,908;606,752;493,001;647,294;1000,096;1149,113;1188,809;1479,604;1679,004;1762,945;1643,036;1286,009;964,266;870,11;825,154;757,094;585,666;825,154;818,362;711,023;695,529;863,102;758,713;761,957;663,645;753,862;837,119;605,333;456,134;438,329;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
13180000;2;01/02/2003;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;983,028;914,667;641,408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
13180000;2;01/08/2002;;1;1;229,717;94,071;128,504;1;24;1;1;1;;0;229,717;223,353;215,546;198,943;190,215;187,357;170,739;156,298;134,268;119,569;120,664;120,664;115,246;109,455;105,861;96,942;95,022;95,022;100,849;104,343;106,37;104,848;96,942;94,071;95,022;96,942;98,396;99,864;97,425;101,84;101,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
